GeneSymbol	GeneName	GFOLD	E_FDR	log2fdc	X1stRPKM	X2ndRPKM	threshold
AT2G38995	NA	1.34756	1	2.78892	0.778301	8.67048
AT2G39000	NA	-0.193439	1	-2.35501	1.36505	0.211209
AT2G39010	PIP2-6	0	1	-0.463803	9.70739	9.87606
AT2G39020	NA	0	1	-0.533011	2.7384	2.6074
AT2G39030	NATA1	0	1	-0.69966	2.34556	1.93556
AT2G39040	PER24	0	1	1.39988	0	0.525354
AT2G39050	NA	0	1	-0.77005	1.65227	1.27825
AT2G39060	SWEET9	0	1	-0.185087	0	0
AT2G39080	NA	0	1	-1.07817	2.47304	1.53058
AT2G39090	APC7	0	1	0.136841	0.419642	0.692582
AT2G39100	NA	0	1	-0.185087	0.202867	0.25111
AT2G39110	NA	0	1	-0.185087	0.150811	0.186675
AT2G39120	NA	0	1	-0.185087	0	0
AT2G39130	NA	0	1	0.30034	0.477653	0.886864
AT2G39140	NA	0	1	-0.355012	1.36668	1.48023
AT2G39160	NA	0	1	-0.185087	0	0
AT2G39170	NA	0	1	-0.922053	1.01469	0.627998
AT2G39175	p_MI0000190	0	1	-0.185087	0	0
AT2G39180	CCR2	0	1	-0.185087	0.545316	0.674996
AT2G39190	NA	0	1	-0.230891	2.9824	3.57255
AT2G39200	MLO12	0	1	-1.18509	0.136603	0
AT2G39210	NA	0	1	0.814913	1.10332	2.88313
AT2G39220	PLP6	0	1	1.03731	0.262172	0.973556
AT2G39230	LOJ	0	1	0.22995	0.18044	0.335025
AT2G39240	NA	0	1	-0.185087	0	0
AT2G39250	SNZ	0	1	0.814913	0.170631	0.633626
AT2G39260	UPF2	0	1	0.284398	0.829134	1.45394
AT2G39270	NA	0	1	-1.40748	1.47109	0.606975
AT2G39280	NA	0	1	0.22995	0.493668	0.855493
AT2G39290	PGPS1	0	1	-1.50702	0.848846	0.262677
AT2G39300	NA	0	1	0.66291	0.297771	0.737166
AT2G39310	JAL22	0	1	0.399875	0.684651	1.35595
AT2G39320	NA	0	1	0.814913	0	0.51615
AT2G39330	JAL23	0	1	0.274344	4.10131	7.04178
AT2G39340	SAC3A	-0.193439	1	-2.35501	0.610987	0.0945356
AT2G39350	ABCG1	0	1	-0.185087	0.1071	0.13257
AT2G39355	NA	0	1	-0.185087	0	0
AT2G39360	NA	0	1	-1.03308	0.712533	0.440989
AT2G39370	MAKR4	0	1	0.814913	0	0.250222
AT2G39375	NA	0	1	2.62227	0	0.955146
AT2G39380	NA	0	1	2.62227	0	1.02087
AT2G39390	RPL35B	0	1	-0.577405	7.75133	7.19599
AT2G39400	NA	0	1	0.274344	1.32678	2.34614
AT2G39410	NA	0	1	-0.185087	0	0
AT2G39415	NA	0	1	-0.185087	0	0
AT2G39420	NA	0	1	-0.40748	2.48048	2.59799
AT2G39430	DIR9	0	1	-0.185087	0	0
AT2G39435	NA	0	1	-1.18509	0.406504	0.167724
AT2G39440	NA	0	1	-1.18509	0.233173	0
AT2G39445	NA	0	1	-0.185087	0.740631	0.916758
AT2G39450	MTP11	0	1	-0.600125	1.18032	1.04357
AT2G39460	RPL23AA	0	1	-0.608895	9.68868	8.88349
AT2G39470	PNSL1	0	1	-0.470489	10.3967	10.4985
AT2G39480	ABCB6	0	1	-0.632546	0.778453	0.688268
AT2G39490	NA	0	1	-0.185087	0	0
AT2G39500	NA	0	1	-0.185087	0.291466	0.360779
AT2G39510	NA	0	1	-0.185087	0.178746	0.221253
AT2G39518	NA	0	1	-0.185087	0	0
AT2G39520	NA	0	1	-0.185087	0	0
AT2G39530	NA	0	1	0.399875	0.299096	0.740446
AT2G39540	NA	0	1	-0.185087	0	0
AT2G39550	GGB	0	1	0.22995	0.39182	0.727496
AT2G39560	NA	0	1	-0.185087	0	0
AT2G39570	ACR9	0	1	-2.18509	1.08666	0.192154
AT2G39580	NA	0	1	-1.40748	0.32022	0.132124
AT2G39590	RPS15AC	0	1	-0.185087	0	0
AT2G39600	NA	0	1	-0.992442	79.3435	54.0166
AT2G39610	NA	0	1	-0.547657	103.147	98.212
AT2G39620	PCMP-E33	0	1	-1.77005	0.215169	0
AT2G39630	NA	0	1	-1.92205	1.58687	0.436498
AT2G39640	NA	0	1	-0.185087	0	0
AT2G39650	NA	0	1	-1.18509	0.170123	0
AT2G39660	BIK1	0	1	-0.507015	0.574432	0.533278
AT2G39670	NA	0	1	-1.1285	3.89283	2.40929
AT2G39675	NA	0	1	-0.40748	1.73113	1.78567
AT2G39681	NA	0	1	1.13684	0.276244	1.36775
AT2G39690	NA	0	1	-0.185087	0	0
AT2G39700	EXPA4	0	1	0.0559208	3.99891	5.89272
AT2G39705	NA	0	1	1.39988	0	0.481694
AT2G39710	NA	0	1	0.492985	0.690778	1.49634
AT2G39720	RHC2A	-0.0781707	1	-0.0855516	1.56348	2.08416
AT2G39725	NA	0	1	-0.922053	1.36017	0.841817
AT2G39730	RCA	0	1	0.0186965	205.968	293.654
AT2G39740	HESO1	0	1	-1.60012	0.864069	0.305586
AT2G39750	NA	0	1	-0.185087	2.49724	3.0911
AT2G39760	BPM3	0	1	-0.670514	0.656887	0.542067
AT2G39770	CYT1	-0.335582	1	-0.87811	14.4626	11.0022
AT2G39780	RNS2	0	1	-0.77005	4.11859	3.29872
AT2G39782	NA	0	1	-0.185087	0	0
AT2G39790	NA	0	1	-0.185087	0	0
AT2G39795	NA	0	1	0.22995	0.531417	0.986688
AT2G39800	P5CSA	0	1	-0.79277	2.98039	2.38009
AT2G39805	NA	0	1	-1.60012	1.37798	0.487337
AT2G39810	HOS1	0	1	-0.837164	0.874041	0.649137
AT2G39820	EIF6-1	0	1	-0.185087	0	0
AT2G39830	DAR2	0	1	-0.922053	0.444743	0.275253
AT2G39840	TOPP4	0	1	0.22995	1.42108	2.41865
AT2G39850	SBT4.1	-0.00684693	1	-0.621186	7.20448	6.55718
AT2G39851	NA	0	1	-0.185087	0	0
AT2G39855	NA	0	1	-0.185087	0	0
AT2G39860	NA	0	1	-0.185087	0	0
AT2G39865	NA	0	1	-0.185087	0	0
AT2G39870	NA	0	1	-1.18509	1.15538	0.635619
AT2G39880	NA	0	1	-0.185087	0	0
AT2G39885	p_MI0001003	0	1	-0.185087	0	0
AT2G39890	PROT1	0	1	-0.77005	1.07332	0.83035
AT2G39900	WLIN2A	0	1	1.13684	1.67039	5.61211
AT2G39910	NA	0	1	-0.185087	0	0
AT2G39920	NA	0	1	1.13684	0.229059	1.13412
AT2G39930	ISA1	0	1	-0.255477	1.84758	2.17261
AT2G39940	COI1	0	1	0.814913	0.682253	1.82974
AT2G39950	NA	0	1	-0.0151623	0.525619	0.743561
AT2G39960	NA	0	1	-0.526124	4.37199	4.20908
AT2G39970	PXN	0	1	0.136841	2.81693	4.41663
AT2G39975	NA	0	1	0.814913	0	0.814661
AT2G39980	NA	0	1	-0.0151623	0.796596	1.12689
AT2G39990	TIF3F1	-0.339063	1	-1.96269	4.23029	1.36599
AT2G40000	HSPRO2	0	1	-0.0151623	1.08254	1.5314
AT2G40004	NA	0	1	-0.185087	0	0
AT2G40008	NA	0	1	-1.18509	0.200728	0
AT2G40010	RPP0A	0	1	-0.185087	0.19339	0.239379
AT2G40020	NA	0	1	-1.60012	1.12519	0.397933
AT2G40030	NRPE1	0	1	0.00755781	0.558891	0.798231
AT2G40050	NA	0	1	0.399875	0.148537	0.36772
AT2G40060	CLC2	0	1	0.0373052	8.9023	12.9084
AT2G40070	NA	0	1	-1.03308	0.746762	0.462174
AT2G40080	ELF4	0	1	-0.185087	10.8196	13.3925
AT2G40085	NA	0	1	0.814913	0	0.562998
AT2G40090	NA	0	1	0.814913	0.141474	0.525354
AT2G40095	NA	0	1	-1.18509	0.13759	0
AT2G40100	LHCB4.3	-0.398573	1	-1.03699	14.4002	9.76693
AT2G40110	NA	0	1	-1.99244	1.54259	0.318239
AT2G40113	NA	0	1	-1.18509	0.251219	0
AT2G40116	PLC6	0	1	-0.185087	0	0
AT2G40120	NA	0	1	0.399875	0.12419	0.307446
AT2G40130	SMXL8	0	1	0.0779471	0.350582	0.542441
AT2G40140	NA	-0.0976231	1	-0.102625	1.85554	2.44035
AT2G40150	TBL28	0	1	-0.185087	0.390214	0.48301
AT2G40160	TBL30	0	1	-0.185087	0	0
AT2G40165	NA	0	1	-0.185087	0	0
AT2G40170	EM6	0	1	-0.185087	0	0
AT2G40180	PP2C5	0	1	-1.18509	0.195374	0
AT2G40190	ALG11	0	1	-1.77005	0.32022	0
AT2G40200	BHLH51	0	1	-0.77005	0.475269	0.294146
AT2G40205	RPL41D	0	1	0.114473	20.4611	31.4053
AT2G40210	NA	0	1	-0.185087	0	0
AT2G40220	ABI4	0	1	1.81491	0	0.79215
AT2G40230	NA	0	1	-0.507015	0.65513	0.608193
AT2G40240	NA	0	1	0.814913	0	0.21906
AT2G40250	NA	0	1	1.39988	0	0.589763
AT2G40260	NA	0	1	-2.18509	0.450531	0
AT2G40270	NA	0	1	-0.377732	1.7104	1.83486
AT2G40280	NA	0	1	-1.77005	0.653033	0.161666
AT2G40290	NA	0	1	-0.26309	2.97538	3.47834
AT2G40300	FER4	0	1	-0.507015	2.0533	1.97679
AT2G40310	NA	0	1	-0.185087	0	0
AT2G40316	NA	0	1	0.30034	0.615264	1.14237
AT2G40320	TBL33	0	1	-0.185087	0.478186	0.591902
AT2G40330	PYL6	0	1	-0.185087	0.35549	0.440029
AT2G40340	DREB2C	0	1	-0.77005	0.244657	0.151419
AT2G40350	DREB2H	0	1	-0.185087	0	0
AT2G40360	BOP1	0	1	-0.632546	1.51417	1.33875
AT2G40370	LAC5	0	1	-0.185087	0	0
AT2G40380	PRA1B2	0	1	-0.185087	2.00096	2.4768
AT2G40390	NA	0	1	-1.18509	0.16549	0
AT2G40400	RER5	0	1	1.81491	0	0.342821
AT2G40410	CAN2	0	1	-0.33709	1.48169	1.63026
AT2G40420	NA	0	1	-0.185087	0.500824	0.619923
AT2G40430	NA	0	1	-0.027546	3.38592	4.69406
AT2G40435	NA	0	1	-2.18509	0.572418	0
AT2G40440	NA	0	1	-0.185087	0	0
AT2G40450	NA	0	1	1.39988	0	0.868705
AT2G40460	NPF5.1	-0.0475824	1	-0.0595564	1.15783	1.57649
AT2G40470	LBD15	0	1	-0.185087	0	0
AT2G40475	NA	0	1	0.136841	0.683341	1.12779
AT2G40480	NA	0	1	-0.185087	1.15002	1.4235
AT2G40490	HEME2	0	1	-0.129592	9.18445	11.8233
AT2G40500	NA	0	1	-0.185087	0	0
AT2G40510	RPS26B	0	1	-0.526124	13.3105	12.9135
AT2G40520	NA	0	1	-0.863159	0.666707	0.471575
AT2G40530	NA	0	1	-1.18509	0.366201	0
AT2G40540	POT2	0	1	-0.600125	1.24987	1.13454
AT2G40550	ETG1	0	1	0.162836	1.23385	1.98545
AT2G40560	NA	0	1	-0.185087	0	0
AT2G40570	NA	0	1	0.551878	0.264111	0.653838
AT2G40580	NA	0	1	-0.185087	0	0
AT2G40590	RPS26A	0	1	-0.837164	11.0125	8.51959
AT2G40600	NA	-0.0330828	1	-0.0475837	2.26098	3.10961
AT2G40610	EXPA8	-0.0976231	1	-0.102625	3.4492	4.53628
AT2G40620	NA	0	1	0.551878	0.317198	0.785259
AT2G40630	NA	0	1	-0.863159	0.630942	0.446277
AT2G40640	PUB63	0	1	-0.185087	0.306806	0.379767
AT2G40650	PRP38	-0.0151609	1	-0.0330842	1.45362	2.02422
AT2G40660	NA	0	1	-0.632546	5.43178	4.86874
AT2G40670	ARR16	0	1	-0.448122	0.687949	0.681239
AT2G40690	GLY1	0	1	0.551878	0.327377	0.81046
AT2G40700	NA	0	1	-0.185087	0.511206	0.632775
AT2G40710	NA	0	1	-0.185087	0	0
AT2G40711	NA	0	1	-0.185087	0	0
AT2G40715	NA	0	1	-0.185087	0	0
AT2G40720	PCMP-E26	0	1	-1.18509	0.110583	0
AT2G40730	NA	0	1	0.22995	1.09097	1.84147
AT2G40740	WRKY55	0	1	-1.18509	0.237832	0
AT2G40745	NA	0	1	-0.185087	0	0
AT2G40750	WRKY54	0	1	-1.53872	4.38827	1.97521
AT2G40760	STR7	0	1	0.22995	0.854176	1.48023
AT2G40765	NA	0	1	-1.03308	8.94258	5.86016
AT2G40770	NA	0	1	0.814913	0.106264	0.328835
AT2G40780	NA	0	1	0.814913	0.517457	1.60128
AT2G40790	CXXS2	0	1	-1.18509	0.31183	0
AT2G40800	NA	0	1	0.644988	0.981147	2.27713
AT2G40805	p_MI0001086	0	1	-0.185087	0	0
AT2G40810	ATG18C	0	1	-1.18509	0.174381	0
AT2G40815	NA	0	1	-0.77005	0.388621	0.240519
AT2G40820	SCAB2	0	1	0.104419	0.950933	1.47134
AT2G40830	RHC1A	0	1	0.814913	0.373707	1.07935
AT2G40840	DPE2	0	1	0.0373052	8.96542	12.9643
AT2G40850	PI4KG1	0	1	-1.18509	0.110712	0
AT2G40860	NA	0	1	0.814913	0.22359	0.691904
AT2G40880	CYS3	0	1	-0.637599	11.0712	9.86688
AT2G40890	CYP98A3	0	1	0.350966	2.87909	5.25186
AT2G40900	NA	0	1	-0.922053	0.641159	0.396816
AT2G40910	NA	0	1	-0.185087	0.180554	0.223491
AT2G40920	NA	0	1	-0.377732	1.17064	1.24202
AT2G40925	NA	0	1	-0.185087	0	0
AT2G40930	UBP5	0	1	0.0779471	0.325141	0.503078
AT2G40935	PCR10	0	1	-1.18509	0.230166	0
AT2G40940	ERS1	0	1	-0.474594	1.17643	1.16495
AT2G40950	BZIP17	0	1	0.0779471	0.968624	1.46541
AT2G40955	NA	0	1	0.814913	0.115924	0.430474
AT2G40960	NA	0	1	0.814913	0	0.21906
AT2G40970	NA	0	1	-0.185087	0.241655	0.299123
AT2G40980	NA	0	1	0.30034	0.516288	0.958598
AT2G40990	PAT02	0	1	-0.185087	0	0
AT2G40995	NA	0	1	-0.185087	0	0
AT2G41000	ATJ72	0	1	-1.18509	0.212369	0
AT2G41010	CAMBP25	0	1	-0.185087	0.685528	0.848551
AT2G41020	NA	0	1	0.399875	0.131569	0.325714
AT2G41040	NA	0	1	-0.185087	0.616926	0.763635
AT2G41050	NA	0	1	0.814913	0	0.146646
AT2G41060	UBA2B	0	1	1.98484	0.0862169	0.853759
AT2G41070	DPBF4	0	1	1.81491	0.188788	1.63578
AT2G41080	PCMP-H29	0	1	-1.18509	0.146255	0
AT2G41082	NA	0	1	-0.185087	0	0
AT2G41090	CML10	-0.874779	1	-1.12654	100.86	64.8898
AT2G41100	CML12	-0.134069	1	-0.702146	9.19238	7.90938
AT2G41105	NA	0	1	-1.50702	20.5248	9.52715
AT2G41110	CAM2	0	1	0.22995	3.41151	5.75836
AT2G41120	NA	0	1	-2.77005	1.38524	0
AT2G41130	BHLH106	0	1	0.399875	0.182866	0.452706
AT2G41140	CRK1	0	1	-0.134461	3.15685	4.0523
AT2G41150	NA	0	1	0.201936	2.08875	3.44729
AT2G41160	RBL18	0	1	-0.185087	0.187426	0.231997
AT2G41170	NA	0	1	-1.18509	0.707371	0.350236
AT2G41178	NA	0	1	-0.837164	4.40732	3.37716
AT2G41180	SIB2	0	1	-0.837164	6.51996	4.996
AT2G41190	NA	0	1	-1.50702	0.473889	0.146646
AT2G41200	NA	0	1	-0.77005	0.608384	0.376531
AT2G41210	PIP5K5	3.70193	1	6.47312	0	12.3494
AT2G41220	GLU2	0	1	0.16541	1.94311	3.08358
AT2G41225	NA	0	1	-1.18509	0.561172	0
AT2G41230	ORS1	0	1	0.814913	0	0.372172
AT2G41231	NA	0	1	0.814913	0	0.567517
AT2G41240	BHLH100	0	1	0.814913	0.246877	0.916758
AT2G41250	NA	0	1	0.814913	0.207736	0.77141
AT2G41260	NA	0	1	-0.185087	0	0
AT2G41280	NA	0	1	-0.185087	0	0
AT2G41290	SSL2	0	1	1.13684	0.181127	0.896799
AT2G41300	SSL1	0	1	1.13684	0.223503	1.10661
AT2G41310	ARR8	1.33189	1	1.9793	3.37461	19.2446
AT2G41312	NA	0	1	-0.185087	0.71768	0.888349
AT2G41330	NA	0	1	-1.18509	0.908513	0.449826
AT2G41340	NRPD5B	0	1	-0.185087	0	0
AT2G41342	NA	0	1	-0.185087	0	0
AT2G41350	AUG1	0	1	-1.18509	0.833732	0.4128
AT2G41355	NA	0	1	-0.185087	0	0
AT2G41360	NA	0	1	0.814913	0	0.174945
AT2G41370	NPR5	0	1	0.22995	0.262775	0.487897
AT2G41375	NA	0	1	-0.185087	0	0
AT2G41380	NA	0	1	0.399875	0.223154	0.552442
AT2G41390	NA	0	1	-0.185087	0	0
AT2G41400	NA	0	1	-0.185087	0	0
AT2G41410	CML35	0	1	0.268278	14.1711	24.119
AT2G41415	ESFL4	0	1	-0.185087	0	0
AT2G41417	NA	0	1	-0.185087	0	0
AT2G41420	NA	0	1	-0.547657	2.41043	2.23774
AT2G41430	ERD15	0	1	-0.214632	30.3167	36.7603
AT2G41440	NA	0	1	2.39988	0	0.897368
AT2G41445	NA	0	1	-0.185087	0.217711	0.269484
AT2G41450	NA	0	1	-0.185087	0	0
AT2G41451	NA	0	1	-0.185087	0	0
AT2G41460	ARP	0	1	-0.670514	0.692452	0.571415
AT2G41470	NA	0	1	0.814913	0	0.241175
AT2G41473	NA	0	1	0.814913	0	1.28103
AT2G41475	NA	0	1	-0.69966	2.4321	2.00698
AT2G41480	PER25	0	1	-0.185087	0	0
AT2G41490	NA	0	1	0.551878	0.342695	0.848382
AT2G41500	LIS	0	1	0.22995	0.686956	1.19045
AT2G41505	NA	0	1	-0.185087	0	0
AT2G41510	CKX1	0	1	0.814913	0	0.140247
AT2G41515	NA	0	1	-0.185087	0	0
AT2G41520	NA	0	1	-0.185087	0.44057	0.545341
AT2G41530	SFGH	0	1	-0.537389	11.6546	11.2475
AT2G41540	GPDHC1	0	1	0.0779471	0.390614	0.604381
AT2G41550	NA	0	1	-0.185087	0	0
AT2G41560	ACA4	-0.0443063	1	-0.732575	3.20554	2.69246
AT2G41590	NA	0	1	-0.185087	0	0
AT2G41600	NA	0	1	0.399875	0.177414	0.439209
AT2G41610	NA	0	1	-1.18509	0.263746	0
AT2G41616	p_MI0005108	0	1	-0.185087	0	0
AT2G41620	NUP93A	0	1	-0.36566	1.17849	1.2764
AT2G41630	TFIIB1	-0.059555	1	-0.0696101	2.21736	2.99418
AT2G41640	NA	2.76868	1	3.55638	1.41498	24.8708
AT2G41650	NA	0	1	-0.185087	1.11515	1.38034
AT2G41660	MIZ1	0	1	-0.185087	0	0
AT2G41670	SIN2	0	1	-0.185087	0.19905	0.246385
AT2G41680	NTRC	0	1	0.696268	2.83276	6.62322
AT2G41690	HSFB3	0	1	1.81491	0	0.977594
AT2G41700	ABCA1	0	1	-0.922053	0.612203	0.433023
AT2G41705	NA	0	1	-0.77005	0.241043	0.149183
AT2G41710	NA	0	1	-0.922053	2.12144	1.50053
AT2G41720	EMB2654	0	1	-0.185087	1.26863	1.57032
AT2G41730	NA	0	1	0.814913	0.295996	1.09916
AT2G41740	VLN2	0	1	-0.494415	4.10777	4.08586
AT2G41750	NA	0	1	-0.185087	0.239427	0.296365
AT2G41760	NA	0	1	-0.185087	0.145956	0.180666
AT2G41770	STL1	0	1	-0.69966	1.97564	1.67321
AT2G41780	NA	0	1	-0.77005	0.641159	0.396816
AT2G41790	PXM16	0	1	-0.0595564	2.74321	3.7139
AT2G41800	NA	0	1	0.399875	0.189918	0.470164
AT2G41810	NA	0	1	0.814913	0	0.255465
AT2G41820	PXC3	0	1	-0.27255	1.38785	1.61052
AT2G41830	NA	0	1	-1.35501	0.586222	0.272111
AT2G41835	SAP11	0	1	-0.185087	0.397269	0.491743
AT2G41840	RPS2C	-0.105186	1	-0.433015	48.7515	50.7748
AT2G41850	ADPG2	0	1	-0.185087	0.326815	0.404534
AT2G41860	CPK14	0	1	-0.185087	0.122433	0.151549
AT2G41870	NA	0	1	0.22995	0.369995	0.686975
AT2G41880	GK-1	0	1	0.814913	0.413766	1.19505
AT2G41890	SD31	0	1	-0.0151623	0.6037	0.854017
AT2G41900	NA	0	1	-0.134461	2.55286	3.27698
AT2G41905	NA	0	1	0.814913	0	0.518421
AT2G41910	NA	0	1	1.81491	0.254578	2.20583
AT2G41920	NA	0	1	-0.185087	0	0
AT2G41930	NA	0	1	-0.185087	0	0
AT2G41940	ZFP8	0	1	-0.962695	2.46625	1.66513
AT2G41945	NA	0	1	-0.185087	0.667375	0.826082
AT2G41950	NA	0	1	0.399875	0.80235	1.65526
AT2G41960	NA	0	1	0.345427	0.562553	1.0445
AT2G41970	NA	0	1	0.814913	0	0.202152
AT2G41980	SINAT1	0	1	0.551878	0.289986	0.717894
AT2G41990	NA	0	1	-1.18509	0.186325	0
AT2G41997	LCR51	0	1	-0.185087	0	0
AT2G42000	MT4A	0	1	-0.185087	0	0
AT2G42005	NA	0	1	-0.185087	0	0
AT2G42010	PLDBETA1	0	1	0.0559208	0.724414	1.07602
AT2G42020	NA	0	1	-2.18509	24.3836	4.31174
AT2G42030	NA	0	1	-0.185087	1.0693	1.32359
AT2G42040	NA	0	1	-1.50702	0.734284	0.227226
AT2G42060	NA	0	1	-0.185087	0	0
AT2G42065	NA	0	1	-0.185087	0	0
AT2G42070	NUDT23	0	1	-0.322591	1.72486	1.92154
AT2G42080	NA	0	1	-0.185087	0.717079	0.887606
AT2G42090	ACT9	0	1	0.814913	0	0.321129
AT2G42100	ACT5	0	1	-0.185087	0.502439	0.621923
AT2G42110	NA	0	1	0.814913	0	0.424445
AT2G42120	POLD2	0	1	-1.18509	0.817506	0.404766
AT2G42130	PAP13	0	1	0.648903	3.40228	7.65702
AT2G42140	VQ17	0	1	-0.185087	0	0
AT2G42150	NA	0	1	-1.18509	0.13169	0
AT2G42160	NA	0	1	1.39988	0.15583	0.964438
AT2G42170	NA	0	1	-0.185087	0.278398	0.344603
AT2G42180	NA	0	1	-0.185087	0	0
AT2G42190	NA	0	1	-0.600125	1.0986	0.971327
AT2G42200	SPL9	0	1	-0.185087	0.32094	0.397262
AT2G42210	OEP163	0	1	-0.547657	7.56224	7.22103
AT2G42220	STR9	0	1	0.123035	5.90768	9.14072
AT2G42230	NA	0	1	-0.426095	1.62524	1.67645
AT2G42240	NA	0	1	1.81491	0	0.619923
AT2G42247	NA	0	1	-0.185087	0	0
AT2G42250	NA	0	1	-0.185087	0	0
AT2G42260	PYM	0	1	-0.185087	0.375838	0.465215
AT2G42270	BRR2B	0.165492	1	2.27434	0.0398934	0.493803
AT2G42280	BHLH130	0	1	-1.18509	0.429313	0.177136
AT2G42290	NA	0	1	-0.922053	0.468833	0.290163
AT2G42300	BHLH48	0	1	-0.600125	0.544514	0.481431
AT2G42310	NA	0	1	-0.436626	7.2313	7.45914
AT2G42320	NA	0	1	-0.40748	1.39492	1.461
AT2G42330	STIPL2	0	1	2.13684	0.0845078	0.94144
AT2G42340	NA	0	1	0.814913	0	0.326466
AT2G42350	ATL40	0	1	1.39988	0	0.543943
AT2G42360	ATL41	0	1	-0.185087	0	0
AT2G42365	NA	0	1	0.551878	0.11476	0.2841
AT2G42370	NA	0	1	1.13684	0.132978	0.658404
AT2G42380	BZIP34	0	1	-0.185087	0.422956	0.523539
AT2G42388	NA	0	1	-0.185087	0	0
AT2G42390	NA	0	1	0.814913	0.272554	1.01211
AT2G42395	NA	0	1	-0.185087	0	0
AT2G42400	VOZ2	0	1	0.399875	0.446307	0.920737
AT2G42410	NA	0	1	0.814913	0	0.329816
AT2G42420	NA	0	1	-0.77005	8.0461	4.97976
AT2G42425	NA	0	1	-0.185087	0	0
AT2G42430	LBD16	0	1	-0.185087	0	0
AT2G42440	LBD17	0	1	-0.185087	0	0
AT2G42450	NA	0	1	-0.600125	0.387742	0.319967
AT2G42455	NA	0	1	-0.185087	0	0
AT2G42460	NA	0	1	-0.185087	0	0
AT2G42465	NA	0	1	-0.185087	0.217711	0.269484
AT2G42470	NA	0	1	-0.185087	0	0
AT2G42475	NA	0	1	-0.185087	0	0
AT2G42480	NA	0	1	-0.185087	0	0
AT2G42485	NA	0	1	-0.185087	0	0
AT2G42490	NA	0	1	-0.185087	1.98556	2.45774
AT2G42500	PP2A4	0	1	-0.448122	2.46488	2.51263
AT2G42510	NA	0	1	1.81491	0	0.372695
AT2G42520	RH37	0	1	0.255485	1.37733	2.36058
AT2G42530	COR15B	0	1	0.0890877	7.5737	11.3837
AT2G42540	COR15A	-0.105113	1	-0.933549	7.39337	5.35702
AT2G42550	NA	0	1	-0.185087	0	0
AT2G42560	NA	0	1	-0.117973	2.62775	3.41528
AT2G42570	TBL39	0	1	-0.863159	1.16586	0.824637
AT2G42580	TTL3	0	1	-0.448122	1.11143	1.1256
AT2G42590	GRF9	0	1	-0.107085	18.5289	24.2237
AT2G42600	PPC2	-0.0878538	1	-0.45945	14.049	14.3614
AT2G42610	LSH10	0	1	-0.863159	3.51481	2.61039
AT2G42620	MAX2	1.32748	1	2.66736	0.952122	9.42835
AT2G42640	NA	0	1	-1.18509	0.0970892	0
AT2G42650	NA	0	1	1.13684	0.166941	0.826565
AT2G42660	NA	0	1	-1.18509	0.31597	0
AT2G42670	PCO4	3.07379	1	4.73774	0.284499	15.8469
AT2G42680	MBF1A	0	1	-0.750684	13.3026	10.9774
AT2G42690	NA	0	1	-0.27701	16.4513	19.0909
AT2G42700	MIP3	0	1	0.66291	0.363405	0.899651
AT2G42710	NA	0	1	0.622268	1.28831	2.96155
AT2G42720	NA	0	1	-1.18509	0.155153	0
AT2G42725	NA	0	1	-0.185087	0	0
AT2G42730	NA	0	1	-2.18509	0.484403	0
AT2G42740	RPL11A	0	1	-0.600125	2.36063	2.08715
AT2G42750	NA	0	1	-0.0976244	5.97082	7.86755
AT2G42760	NA	0	1	0.399875	0.536575	1.10696
AT2G42770	NA	0	1	0.136841	3.53219	5.53809
AT2G42780	NA	0	1	0.814913	0.611641	1.76655
AT2G42790	CSY3	0	1	-0.185087	3.90255	4.8306
AT2G42800	NA	0	1	0.30034	0.48413	0.898889
AT2G42810	PAPP5	0	1	-0.185087	1.165	1.44204
AT2G42820	HVA22F	0	1	-0.185087	0	0
AT2G42830	AGL5	0	1	-0.185087	0	0
AT2G42835	NA	0	1	0.814913	0	0.130082
AT2G42840	PDF1	0	1	-0.507015	5.92099	5.81269
AT2G42850	NA	0	1	-0.185087	0	0
AT2G42860	NA	0	1	0.814913	0	0.271972
AT2G42865	NA	0	1	-1.18509	1.14713	0
AT2G42870	PAR1	0	1	-1.77005	0.474874	0
AT2G42880	MPK20	0	1	-0.460722	2.29176	2.32098
AT2G42885	NA	0	1	0.814913	0	0.534083
AT2G42890	ML2	0	1	-0.185087	0.57771	0.715094
AT2G42900	NA	0	1	1.39988	0	0.740446
AT2G42910	PRS4	0	1	-0.563599	4.97972	4.68459
AT2G42920	PCMP-E75	0	1	-0.77005	0.140396	0.0868919
AT2G42930	NA	0	1	-0.185087	0	0
AT2G42940	AHL16	0	1	-0.185087	0	0
AT2G42950	NA	0	1	3.13684	0	1.55072
AT2G42955	NA	0	1	-1.18509	0.444917	0
AT2G42960	NA	0	1	0.814913	0	0.118526
AT2G42970	NA	0	1	-1.77005	54.7796	19.3733
AT2G42975	NA	0	1	-0.185087	0	0
AT2G42980	NA	0	1	-0.185087	0	0
AT2G42990	NA	0	1	-0.922053	0.74774	0.462779
AT2G43000	JUB1	0	1	-0.185087	0	0
AT2G43010	PIF4	0	1	-0.185087	0.659923	0.816857
AT2G43020	PAO2	0	1	1.19342	0.541491	2.01079
AT2G43030	RPL3A	-0.0268377	1	-0.404654	44.409	47.1634
AT2G43040	NA	0	1	-0.185087	0.199189	0.246557
AT2G43050	PME16	0	1	1.39988	0	0.360044
AT2G43060	IBH1	0	1	0.0373052	1.1862	1.76194
